gene_id,average_length
ENSG00000106330.10,693
ENSG00000077080.8,1281
ENSG00000172354.8,1023
ENSG00000172336.4,423
ENSG00000130427.2,582
ENSG00000196411.8,2964
ENSG00000146828.16,2086
ENSG00000087077.10,1431
ENSG00000087085.12,1760
ENSG00000106366.8,1209
ENSG00000128564.6,1848
ENSG00000167011.7,1110
ENSG00000106384.9,936
ENSG00000106397.10,2217
ENSG00000106400.10,465
ENSG00000106404.12,687
ENSG00000128581.14,451
ENSG00000257923.8,2706.428571
ENSG00000160991.14,765
ENSG00000160993.3,909
ENSG00000005075.14,354
ENSG00000105808.16,2343
ENSG00000161040.15,2343
ENSG00000128606.11,1134
ENSG00000170632.12,849.5
ENSG00000161048.10,1182
ENSG00000105819.12,1470
ENSG00000161057.9,1302
ENSG00000170615.13,1798.2
ENSG00000164815.9,1141.5
ENSG00000135250.15,2126.25
ENSG00000008282.6,753.6
ENSG00000105835.10,1476
ENSG00000105851.9,3309
ENSG00000005249.11,1257
ENSG00000105856.12,1545
ENSG00000164597.12,2432
ENSG00000172209.5,1302
ENSG00000105865.9,954
ENSG00000091137.10,2343
ENSG00000105879.10,1474.5
ENSG00000091138.11,2295
ENSG00000091140.11,1459
ENSG00000091136.12,5361
ENSG00000091129.18,3670.5
ENSG00000128590.4,672
ENSG00000184903.8,430.5
ENSG00000173114.11,2127
ENSG00000198839.8,1353
ENSG00000181016.8,396
ENSG00000146802.11,2094
ENSG00000164604.11,1113
ENSG00000154415.6,3369
ENSG00000128573.21,1967.25
ENSG00000105967.14,948
ENSG00000135269.16,1252.5
ENSG00000105971.13,414
ENSG00000105974.10,490.5
ENSG00000198898.11,861
ENSG00000004866.17,1642.5
ENSG00000105989.7,1083
ENSG00000001626.13,4443
ENSG00000077063.9,4992
ENSG00000128534.6,291
ENSG00000184408.8,1893
ENSG00000106025.7,918
ENSG00000071243.14,768
ENSG00000002745.11,1083
ENSG00000196937.9,684
ENSG00000008311.13,2781
ENSG00000188050.2,1131
ENSG00000081800.7,1788
ENSG00000164675.9,2376
ENSG00000128609.13,310.5
ENSG00000106302.8,1446
ENSG00000170775.2,1842
ENSG00000128513.13,1905
ENSG00000179603.16,2727
ENSG00000048405.8,1995
ENSG00000179562.2,2328
ENSG00000128594.6,1962
ENSG00000174697.4,504
ENSG00000106344.7,2068.5
ENSG00000135245.9,192
ENSG00000165055.14,1137
ENSG00000135248.14,932
ENSG00000128595.15,903
ENSG00000128617.2,1038
ENSG00000128524.4,402
ENSG00000128604.17,1427
ENSG00000064419.12,2742
ENSG00000158457.5,852
ENSG00000128602.8,2364
ENSG00000158467.15,1680.75
ENSG00000106459.13,1540.5
ENSG00000186591.10,451
ENSG00000128607.12,1329
ENSG00000158516.10,1260
ENSG00000128510.9,1216.5
ENSG00000158525.14,1261.5
ENSG00000091704.8,1260
ENSG00000106477.17,762.75
ENSG00000106484.13,956
ENSG00000266265.2,972
ENSG00000221866.8,2911
ENSG00000106554.10,691.5
ENSG00000131558.13,2173.5
ENSG00000155530.2,3089
ENSG00000085662.12,951
ENSG00000198074.8,951
ENSG00000172331.10,780
ENSG00000122786.18,1793.4
ENSG00000146859.6,558
ENSG00000122783.15,331
ENSG00000146857.3,1033.5
ENSG00000164707.14,1882.5
ENSG00000189320.7,522
ENSG00000181072.10,1401
ENSG00000105894.10,505.5
ENSG00000157680.14,2953.5
ENSG00000122787.13,904
ENSG00000122779.15,3102
ENSG00000157703.14,1251
ENSG00000105929.14,2523
ENSG00000146858.7,903
ENSG00000105939.11,2628
ENSG00000105948.12,1357.8
ENSG00000164898.11,342
ENSG00000188883.4,1230
ENSG00000059377.14,1315.8
ENSG00000059378.11,2106
ENSG00000157800.16,1418
ENSG00000133606.9,1219.5
ENSG00000133597.8,1881
ENSG00000090266.11,318
ENSG00000157764.11,2362.5
ENSG00000090263.14,321
ENSG00000006530.14,1161
ENSG00000106028.9,447
ENSG00000127362.2,951
ENSG00000127364.3,900
ENSG00000127366.5,900
ENSG00000258227.5,532.5
ENSG00000204983.11,744
ENSG00000106123.10,2629.5
ENSG00000165125.16,2298
ENSG00000127412.5,2190
ENSG00000197448.12,681.75
ENSG00000178826.9,651
ENSG00000106144.18,843
ENSG00000188037.9,2967
ENSG00000159784.16,1043
ENSG00000159840.14,1719
ENSG00000146904.7,2931
ENSG00000198420.8,2763
ENSG00000196511.12,658.5
ENSG00000174469.16,3996
ENSG00000106462.9,2184.6
ENSG00000155660.9,1939.5
ENSG00000197024.7,1672.5
ENSG00000170265.10,1704
ENSG00000170260.7,1488
ENSG00000181220.14,1959
ENSG00000181444.11,1114.5
ENSG00000127399.13,780
ENSG00000106538.8,492
ENSG00000179144.4,903
ENSG00000133574.8,1011
ENSG00000106560.9,1014
ENSG00000213203.2,921
ENSG00000196329.9,924
ENSG00000106565.16,757.5
ENSG00000002933.6,708
ENSG00000055118.13,2970
ENSG00000164867.9,2449
ENSG00000197150.11,2085
ENSG00000213199.6,1626
ENSG00000164889.11,3703
ENSG00000164896.18,1482
ENSG00000164897.11,741
ENSG00000146926.9,1351
ENSG00000033050.6,1872
ENSG00000082014.15,1432.5
ENSG00000187260.14,1040.25
ENSG00000127377.7,463.5
ENSG00000106615.8,555
ENSG00000106617.12,1402.5
ENSG00000178234.11,1218
ENSG00000055609.16,14736
ENSG00000196584.2,843
ENSG00000133627.16,1099
ENSG00000157219.3,1074
ENSG00000186480.11,622
ENSG00000164778.4,1002
ENSG00000184863.9,3513
ENSG00000164690.6,1389
ENSG00000105982.15,910
ENSG00000105983.18,1473
ENSG00000105993.13,781
ENSG00000155093.16,2985
ENSG00000106018.12,1293
ENSG00000172748.11,1515
ENSG00000147364.15,1019
ENSG00000104714.12,1332
ENSG00000182372.6,861
ENSG00000036448.8,4398
ENSG00000091879.12,1438
ENSG00000164825.3,207
ENSG00000164822.4,303
ENSG00000164816.7,285
ENSG00000164871.16,326.4
ENSG00000171711.2,195
ENSG00000104626.13,1050
ENSG00000173281.4,858
ENSG00000173273.14,3984
ENSG00000175806.13,596.25
ENSG00000184647.9,945
ENSG00000171056.7,1167
ENSG00000171044.9,1926
ENSG00000104643.8,1650
ENSG00000177710.5,1017
ENSG00000154319.13,645
ENSG00000136573.11,1411.5
ENSG00000136574.16,1124
ENSG00000154328.14,822
ENSG00000079459.11,1186.5
ENSG00000164733.19,1020
ENSG00000154359.11,2322
ENSG00000164741.13,3137.4
ENSG00000185053.11,939
ENSG00000104723.19,1045.5
ENSG00000038945.13,1252.5
ENSG00000078579.8,636
ENSG00000155970.10,1593
ENSG00000198791.10,796.5
ENSG00000155975.8,1156.5
ENSG00000003989.15,2035.5
ENSG00000104213.11,1128
ENSG00000104760.15,939
ENSG00000104763.16,1146.75
ENSG00000171428.12,966
ENSG00000156006.4,873
ENSG00000104611.10,1297.5
ENSG00000147408.13,1599
ENSG00000104613.10,2133
ENSG00000175445.13,1428
ENSG00000036565.13,1493
ENSG00000147416.9,1536
ENSG00000061337.14,1791
ENSG00000147443.11,1239
ENSG00000158806.12,528
ENSG00000158815.9,634.5
ENSG00000158856.16,1136.25
ENSG00000158863.20,2232
ENSG00000168453.13,3487.5
ENSG00000168476.10,684
ENSG00000168481.7,1647
ENSG00000168487.16,2577
ENSG00000197181.10,2868
ENSG00000104635.12,1468
ENSG00000120896.12,1503
ENSG00000120913.22,1201.5
ENSG00000179388.8,1107
ENSG00000008853.15,2213
ENSG00000120889.11,1279.5
ENSG00000173535.12,780
ENSG00000173530.5,1161
ENSG00000104689.8,1407
ENSG00000147457.12,1362
ENSG00000197217.11,1839
ENSG00000167034.9,592.5
ENSG00000159167.10,744
ENSG00000134028.13,1294.5
ENSG00000069206.14,2265
ENSG00000104722.12,2187
ENSG00000147459.16,2932.5
ENSG00000104756.14,1170
ENSG00000184661.12,3049.5
ENSG00000104765.13,600
ENSG00000092964.15,1788
ENSG00000120907.16,1303.2
ENSG00000015592.15,584.25
ENSG00000104228.11,1141.5
ENSG00000120899.16,2967
ENSG00000120903.9,1567.5
ENSG00000120915.12,1549
ENSG00000147419.15,437
ENSG00000168078.8,985.5
ENSG00000168079.15,1488
ENSG00000134014.15,1465.8
ENSG00000168081.7,435
ENSG00000186918.12,1542
ENSG00000214050.6,861
ENSG00000104290.9,2001
ENSG00000012232.7,2760
ENSG00000147421.16,1271
ENSG00000120875.7,1048.5
ENSG00000133872.12,762
ENSG00000104660.16,453
ENSG00000104671.6,573
ENSG00000157110.14,622
ENSG00000197265.7,876
ENSG00000104695.11,930
ENSG00000172733.11,1006.5
ENSG00000165392.8,4299
ENSG00000157168.17,1461.176471
ENSG00000172728.14,1440
ENSG00000198042.9,903
ENSG00000129696.11,1480.5
ENSG00000133874.1,468
ENSG00000133878.7,636
ENSG00000156687.9,2790
ENSG00000183779.6,1773
ENSG00000147475.13,739.5
ENSG00000147471.10,828
ENSG00000020181.16,4017
ENSG00000104221.11,1260
ENSG00000188778.4,1227
ENSG00000187840.4,357
ENSG00000129691.14,1617
ENSG00000147465.10,858
ENSG00000175324.8,402
ENSG00000156735.9,1320
ENSG00000147548.15,3126
ENSG00000165046.11,1171.2
ENSG00000077782.18,2374
ENSG00000147526.18,1922.571429
ENSG00000169495.4,1431
ENSG00000169490.15,580.5
ENSG00000168615.10,2460
ENSG00000168619.14,1639
ENSG00000188676.12,1224
ENSG00000176907.4,321
ENSG00000147536.10,672
ENSG00000158669.10,1371
ENSG00000165066.12,603
ENSG00000029534.18,3042
ENSG00000083168.8,4231.5
ENSG00000070718.10,1257
ENSG00000104368.16,1554
ENSG00000104365.12,2175
ENSG00000070501.10,1008
ENSG00000104371.4,675
ENSG00000078668.12,853.5
ENSG00000168575.8,1959
ENSG00000176209.10,324
ENSG00000147434.7,1462.5
ENSG00000131931.7,402
ENSG00000120925.12,635
ENSG00000168172.7,2157
ENSG00000168522.11,1140
ENSG00000185900.8,1053
ENSG00000221869.4,810
ENSG00000104738.15,2592
ENSG00000034239.9,558
ENSG00000019549.7,807
ENSG00000147481.12,1435
ENSG00000168300.12,960
ENSG00000147488.10,3144
ENSG00000196711.7,390
ENSG00000082556.9,1083
ENSG00000047249.15,1425
ENSG00000147509.12,905
ENSG00000120992.16,607.5
ENSG00000137547.7,891
ENSG00000164736.5,1245
ENSG00000104237.6,6471
ENSG00000167904.13,648
ENSG00000254087.6,1507.5
ENSG00000008988.8,394.5
ENSG00000181690.6,1380
ENSG00000170791.16,234
ENSG00000170786.11,895
ENSG00000181195.9,804
ENSG00000104331.7,1080
ENSG00000169122.10,1113
ENSG00000167910.3,1515
ENSG00000137575.10,869.4
ENSG00000035681.6,2800.5
ENSG00000178538.8,873
ENSG00000104388.13,603
ENSG00000177182.9,1065
ENSG00000137563.10,886.5
ENSG00000137561.4,837
ENSG00000180828.2,1146
ENSG00000172817.3,1521
ENSG00000104442.8,696
ENSG00000066855.14,952.5
ENSG00000147570.8,600
ENSG00000147573.15,1338.75
ENSG00000147571.4,591
ENSG00000179041.3,1098
ENSG00000147576.14,1404
ENSG00000169085.10,624
ENSG00000175073.7,3669
ENSG00000104205.11,1395
ENSG00000178460.16,1906
ENSG00000121022.12,1005
ENSG00000066777.7,5550
ENSG00000165078.10,1314
ENSG00000046889.17,4821
ENSG00000165084.14,1617
ENSG00000137573.12,2616
ENSG00000137571.9,2331
ENSG00000147596.3,1716
ENSG00000067167.6,996
ENSG00000147592.7,867
ENSG00000182674.5,2736
ENSG00000147601.12,1310
ENSG00000147604.12,687
ENSG00000121039.8,1026
ENSG00000040341.16,1484
ENSG00000175606.9,553.5
ENSG00000154589.5,438
ENSG00000104369.4,1986
ENSG00000137558.6,777
ENSG00000121005.7,1129
ENSG00000164749.10,1297.5
ENSG00000164751.13,918
ENSG00000171033.11,231
ENSG00000104427.10,1036.5
ENSG00000104432.11,441
ENSG00000164683.15,921
ENSG00000147586.8,564
ENSG00000076641.4,1299
ENSG00000164687.9,408
ENSG00000147588.6,291
ENSG00000170323.7,399
ENSG00000133731.8,814
ENSG00000104231.9,759
ENSG00000164695.4,702
ENSG00000104497.12,991.5
ENSG00000185015.6,789
ENSG00000133742.12,786
ENSG00000164879.6,783
ENSG00000104267.8,783
ENSG00000147613.6,1158
ENSG00000147614.3,1053
ENSG00000123124.12,2769
ENSG00000085719.10,1614
ENSG00000170289.11,2430
ENSG00000176566.4,1188
ENSG00000156103.14,1824
ENSG00000104312.7,1623
ENSG00000164823.8,1584
ENSG00000104320.12,2142
ENSG00000104325.5,994.5
ENSG00000104327.6,786
ENSG00000155099.6,774
ENSG00000155100.9,730.5
ENSG00000147606.7,1677
ENSG00000079102.15,1808
ENSG00000164953.14,2988
ENSG00000164951.14,1651.5
ENSG00000079112.8,2499
ENSG00000164949.6,891
ENSG00000197275.11,1543.5
ENSG00000175305.15,1215
ENSG00000164938.12,609
ENSG00000156170.11,864
ENSG00000175895.3,750
ENSG00000156172.5,624
ENSG00000156467.8,379.5
ENSG00000156469.7,1170
ENSG00000156471.11,1422
ENSG00000169439.10,606
ENSG00000104324.14,1419
ENSG00000147649.8,1749
ENSG00000104341.15,681
ENSG00000132541.9,414
ENSG00000104356.9,3075
ENSG00000104361.8,1129.5
ENSG00000156486.7,1434
ENSG00000132549.17,8437
ENSG00000164919.9,228
ENSG00000147669.9,177
ENSG00000034677.10,2517
ENSG00000186106.10,693
ENSG00000174226.7,1174.5
ENSG00000070756.12,1911
ENSG00000164924.16,738
ENSG00000120963.10,231
ENSG00000104490.16,582
ENSG00000155090.13,1426.5
ENSG00000155096.12,1345.5
ENSG00000155097.10,1149
ENSG00000164929.15,382
ENSG00000164930.10,2073
ENSG00000164932.11,711
ENSG00000164933.10,948
ENSG00000164935.5,1132.5
ENSG00000147647.11,1560
ENSG00000147650.10,2551.5
ENSG00000164830.16,1948.5
ENSG00000174429.3,1146
ENSG00000154188.8,1296
ENSG00000147655.9,601
ENSG00000104408.8,1338
ENSG00000104412.6,894
ENSG00000164841.4,918
ENSG00000120526.9,1708.5
ENSG00000147654.13,642
ENSG00000164794.7,1503
ENSG00000164796.16,10915
ENSG00000104447.10,3863
ENSG00000147677.9,1059
ENSG00000147679.10,750
ENSG00000164754.11,1896
ENSG00000164756.11,1036.5
ENSG00000164758.6,484.5
ENSG00000182197.9,2241
ENSG00000177570.12,516
ENSG00000164761.7,1206
ENSG00000184374.2,834
ENSG00000136999.4,1074
ENSG00000136960.11,2665.5
ENSG00000136982.5,1182
ENSG00000155792.8,1078.5
ENSG00000172172.6,537
ENSG00000172167.6,2715
ENSG00000172164.12,1617
ENSG00000170961.6,1659
ENSG00000178764.7,2514
ENSG00000136986.8,636
ENSG00000156787.15,3000
ENSG00000147689.15,1098
ENSG00000189376.10,1143
ENSG00000165156.13,2622
ENSG00000156802.11,4173
ENSG00000156795.5,528
ENSG00000156804.6,928.5
ENSG00000176853.14,2443.5
ENSG00000164983.7,723
ENSG00000183665.5,1347
ENSG00000170881.4,1995
ENSG00000147687.15,793
ENSG00000147684.6,523.5
ENSG00000170873.17,2247
ENSG00000180938.5,1590
ENSG00000164961.14,3258
ENSG00000156831.6,609
ENSG00000173334.3,870
ENSG00000168672.3,933
ENSG00000136997.13,1363.5
ENSG00000147697.7,1527
ENSG00000153310.17,829
ENSG00000153317.13,3379.5
ENSG00000155897.8,3756
ENSG00000129295.7,1401
ENSG00000165071.13,840
ENSG00000129292.19,2296
ENSG00000155926.12,784.2
ENSG00000104415.12,696
ENSG00000008513.13,1023
ENSG00000131773.12,1041
ENSG00000147724.10,4221
ENSG00000169436.15,4881
ENSG00000169427.5,1125
ENSG00000104472.8,396
ENSG00000123908.10,2529
ENSG00000169398.18,2399
ENSG00000184489.10,484.5
ENSG00000171045.13,1307
ENSG00000160886.12,408
ENSG00000130193.7,627
ENSG00000126233.1,312
ENSG00000197353.3,378
ENSG00000180155.17,351
ENSG00000167656.4,387
ENSG00000160882.10,1413
ENSG00000179142.2,1512
ENSG00000160932.9,396
ENSG00000176956.11,454.5
ENSG00000181638.16,597
ENSG00000250571.5,1131
ENSG00000185730.6,1125
ENSG00000184428.11,1659
ENSG00000014164.6,2847
ENSG00000147813.14,1597.5
ENSG00000104529.16,1088.25
ENSG00000179886.5,1929
ENSG00000104524.12,795
ENSG00000104522.14,966
ENSG00000181085.13,1635
ENSG00000180921.6,3540
ENSG00000180900.15,4930.5
ENSG00000186583.10,1551
ENSG00000178896.6,738
ENSG00000179091.4,978
ENSG00000179632.8,771
ENSG00000235173.5,1173
ENSG00000261236.4,2241
ENSG00000185122.9,1590
ENSG00000185000.8,1467
ENSG00000261678.2,1047
ENSG00000182325.9,1611
ENSG00000185803.7,1086
ENSG00000147804.8,1906.5
ENSG00000160948.12,684
ENSG00000167702.10,2446.5
ENSG00000160973.7,1098
ENSG00000160972.8,1587
ENSG00000167701.12,1491
ENSG00000167700.7,1239
ENSG00000160959.6,1482
ENSG00000161016.14,774
ENSG00000197363.8,954
ENSG00000147789.14,1485.5
ENSG00000170619.9,675
ENSG00000170631.13,2049
ENSG00000172785.17,795
ENSG00000107099.14,6132
ENSG00000107104.17,3619.8
ENSG00000137090.10,885
ENSG00000064218.4,1419
ENSG00000173253.13,1183.5
ENSG00000147852.14,2518.5
ENSG00000168263.8,1638
ENSG00000080608.9,1947
ENSG00000080298.14,1872
ENSG00000107249.20,2560.5
ENSG00000106688.10,1575
ENSG00000106686.15,1092
ENSG00000106993.10,1014
ENSG00000147853.15,574
ENSG00000120158.10,778
ENSG00000096968.11,3399
ENSG00000120210.6,642
ENSG00000120211.4,420
ENSG00000107014.8,558
ENSG00000107018.7,558
ENSG00000107020.8,444
ENSG00000120217.12,702
ENSG00000197646.7,822
ENSG00000120215.8,357
ENSG00000137040.9,1762.5
ENSG00000137033.10,655.5
ENSG00000147854.15,2409
ENSG00000107077.16,2144.25
ENSG00000153707.14,4716
ENSG00000153714.5,687
ENSG00000147862.13,1276.846154
ENSG00000175893.10,798
ENSG00000155158.19,1715.25
ENSG00000164975.14,1236
ENSG00000164985.13,1195
ENSG00000164989.14,3981
ENSG00000173068.16,3300
ENSG00000107295.9,1059
ENSG00000178031.14,3433.5
ENSG00000155875.12,959
ENSG00000155876.5,942
ENSG00000147874.9,2868
ENSG00000147872.8,1314
ENSG00000137145.19,5803.5
ENSG00000137154.11,750
ENSG00000155886.10,1960.5
ENSG00000171843.14,1702.5
ENSG00000198642.6,1854
ENSG00000099810.17,920
ENSG00000147889.15,423
ENSG00000147883.10,327
ENSG00000176399.3,1515
ENSG00000107105.13,1097
ENSG00000120159.10,868.5
ENSG00000184434.7,1113
ENSG00000120156.19,3184
ENSG00000120162.9,651
ENSG00000147894.13,1057.5
ENSG00000174482.9,1821
ENSG00000122729.17,2670
ENSG00000107201.8,2778
ENSG00000197579.6,3040.5
ENSG00000165264.9,341
ENSG00000188133.5,708
ENSG00000137074.17,870.6
ENSG00000086061.14,1194
ENSG00000122692.8,1542
ENSG00000086062.11,937.5
ENSG00000122711.7,261
ENSG00000086065.12,588
ENSG00000086102.17,2932.5
ENSG00000165269.11,806.25
ENSG00000165272.13,796.5
ENSG00000165271.15,2770.5
ENSG00000010438.15,629
ENSG00000107341.4,717
ENSG00000137073.19,3280.5
ENSG00000198876.11,1362
ENSG00000165006.12,1605
ENSG00000186638.14,4107
ENSG00000164978.16,444
ENSG00000164972.11,580.8
ENSG00000164970.13,532.5
ENSG00000122735.14,2106
ENSG00000122756.13,1119
ENSG00000164967.8,492
ENSG00000137100.14,525
ENSG00000147955.15,524
ENSG00000213930.10,976.5
ENSG00000137070.16,1269
ENSG00000172724.10,297
ENSG00000137077.6,405
ENSG00000174038.11,3119
ENSG00000165280.14,2353.5
ENSG00000221829.8,1869
ENSG00000165282.12,2644.5
ENSG00000165283.14,980
ENSG00000005238.18,1617
ENSG00000198722.11,7151.25
ENSG00000107140.14,1881
ENSG00000137101.11,1080
ENSG00000137078.7,591
ENSG00000159884.10,627.75
ENSG00000137135.16,1008
ENSG00000107159.11,1380
ENSG00000198467.12,855
ENSG00000107175.9,1116
ENSG00000070610.13,2709
ENSG00000159899.13,3144
ENSG00000137098.12,1482
ENSG00000137133.9,492
ENSG00000137103.15,1737
ENSG00000122707.10,2916
ENSG00000122694.14,315
ENSG00000185972.5,1767
ENSG00000122705.15,650
ENSG00000159921.13,2041.8
ENSG00000137075.16,1473
ENSG00000165304.6,1787.142857
ENSG00000196092.11,962.4545455
ENSG00000147905.16,1632
ENSG00000137106.16,987
ENSG00000168795.4,2034
ENSG00000137054.14,1260
ENSG00000070601.8,4737
ENSG00000122741.14,1420.5
ENSG00000122696.11,894
ENSG00000137124.6,1554
ENSG00000106714.16,3745.5
ENSG00000260691.4,2472
ENSG00000154330.11,1704
ENSG00000187866.7,864
ENSG00000107242.16,1566
ENSG00000165060.10,612
ENSG00000119139.15,3397.8
ENSG00000135063.16,1582.5
ENSG00000107282.6,2514
ENSG00000165072.9,2061
ENSG00000198887.8,3306
ENSG00000119138.4,735
ENSG00000083067.21,4148
ENSG00000135048.12,4057.5
ENSG00000155621.13,507
ENSG00000119125.15,1308
ENSG00000107372.11,642
ENSG00000165091.14,2283
ENSG00000165092.11,1506
ENSG00000135046.12,1041
ENSG00000198963.9,1396.5
ENSG00000119121.20,6059
ENSG00000135045.6,585
ENSG00000156017.11,1230
ENSG00000106733.19,580
ENSG00000134996.11,645
ENSG00000099139.12,4663
ENSG00000187210.11,1287
ENSG00000197969.10,9357.75
ENSG00000156049.6,1068
ENSG00000156052.9,1080
ENSG00000135069.12,1044
ENSG00000196781.12,2313
ENSG00000165105.9,2223
ENSG00000135018.12,1728
ENSG00000165115.13,4043
ENSG00000165118.13,814.5
ENSG00000165119.17,1357.5
ENSG00000178966.14,1878
ENSG00000197506.7,2076
ENSG00000148053.14,1854
ENSG00000135049.14,3699
ENSG00000135040.14,2178
ENSG00000180447.6,1038
ENSG00000135047.13,886
ENSG00000156345.16,919.2
ENSG00000130045.14,439.5
ENSG00000148082.8,1785
ENSG00000123975.4,240
ENSG00000187742.13,2424
ENSG00000187764.10,2403
ENSG00000130222.9,480
ENSG00000165023.5,600
ENSG00000165025.13,1873.5
ENSG00000148090.10,976.5
ENSG00000165030.3,1389
ENSG00000169071.13,2832
ENSG00000090054.12,927
ENSG00000196305.16,3744
ENSG00000106809.9,897
ENSG00000127083.7,1266
ENSG00000106823.11,2016
ENSG00000127080.8,1476
ENSG00000185963.12,2521.5
ENSG00000157303.9,711
ENSG00000165233.16,552
ENSG00000131669.8,459
ENSG00000188938.14,498
ENSG00000048828.15,2622
ENSG00000158079.13,2371
ENSG00000175787.15,1812
ENSG00000148110.14,1521
ENSG00000130957.4,1020
ENSG00000165140.8,1017
ENSG00000148120.13,2108
ENSG00000185920.14,3454.8
ENSG00000130948.8,933
ENSG00000130958.10,882
ENSG00000165244.6,1053
ENSG00000130956.12,1242
ENSG00000081377.15,1430.25
ENSG00000136943.9,1005
ENSG00000196116.7,3297
ENSG00000136842.12,1080
ENSG00000136925.13,1551
ENSG00000136937.11,2373
ENSG00000136936.9,822
ENSG00000136932.12,1107
ENSG00000136929.11,1455
ENSG00000136938.8,756
ENSG00000095380.10,1080
ENSG00000106785.13,1329
ENSG00000106789.11,1578
ENSG00000136928.4,2826
ENSG00000119514.6,1746
ENSG00000106799.11,1405.5
ENSG00000119523.9,1251
ENSG00000106803.8,291
ENSG00000119508.16,1709
ENSG00000136874.9,909
ENSG00000119509.11,3198
ENSG00000136891.12,2766
ENSG00000066697.13,654
ENSG00000241697.4,1143
ENSG00000148123.13,978
ENSG00000136881.10,1257
ENSG00000136897.7,477
ENSG00000136870.9,1433.25
ENSG00000136872.16,1095
ENSG00000165152.7,1212
ENSG00000198785.4,3348
ENSG00000136783.9,744
ENSG00000165028.10,744
ENSG00000165029.14,6786
ENSG00000070214.14,1966
ENSG00000106701.10,1263.75
ENSG00000106692.12,1386
ENSG00000186051.6,327
ENSG00000095209.10,876
ENSG00000119318.11,1122
ENSG00000136826.13,1440
ENSG00000070061.13,3536
ENSG00000119328.10,447
ENSG00000119326.13,2181
ENSG00000070159.12,2435
ENSG00000198121.12,1095
ENSG00000106853.15,948
ENSG00000165181.15,4298.25
ENSG00000148154.8,1185
ENSG00000106868.15,2229
ENSG00000119314.14,1590.6
ENSG00000148153.12,270
ENSG00000119457.7,1428
ENSG00000136866.12,1909
ENSG00000136867.9,432
ENSG00000136868.10,573
ENSG00000176386.7,258
ENSG00000136875.11,1567.5
ENSG00000148225.14,1102.5
ENSG00000119431.8,756
ENSG00000148218.14,993
ENSG00000148229.11,444
ENSG00000157653.10,1386
ENSG00000138835.21,1956.5
ENSG00000106927.10,1059
ENSG00000196739.13,5583
ENSG00000229314.5,606
ENSG00000228278.3,606
ENSG00000106948.15,4320
ENSG00000095397.12,2149.5
ENSG00000136888.6,357
ENSG00000157693.13,1030.5
ENSG00000181634.7,756
ENSG00000106952.6,600
ENSG00000041982.13,6333
ENSG00000182752.9,4884
ENSG00000148219.15,2196.6
ENSG00000119401.10,1962
ENSG00000136869.13,2520
ENSG00000078725.11,2286
ENSG00000136861.16,5494.5
ENSG00000095261.12,1450.5
ENSG00000056558.9,1068
ENSG00000106804.7,5040
